city_idx,nominal_label,stability_rate,city
175,2,1.0,"Washington city, District of Columbia"
176,2,0.969,"Boca Raton city, Florida"
177,4,0.787,"Boynton Beach city, Florida"
178,4,0.628,"Brandon CDP, Florida"
179,4,0.992,"Cape Coral city, Florida"
180,2,0.802,"Clearwater city, Florida"
181,4,0.986,"Coral Springs city, Florida"
182,2,0.983,"Davie town, Florida"
183,5,0.809,"Daytona Beach city, Florida"
184,2,0.977,"Deerfield Beach city, Florida"
185,2,1.0,"Delray Beach city, Florida"
186,4,1.0,"Deltona city, Florida"
187,0,0.937,"Doral city, Florida"
188,2,0.996,"Fort Lauderdale city, Florida"
189,5,0.884,"Fort Myers city, Florida"
190,1,1.0,"Hialeah city, Florida"
191,2,0.955,"Hollywood city, Florida"
192,1,1.0,"Homestead city, Florida"
193,3,1.0,"Jacksonville city, Florida"
194,0,0.809,"Kendall CDP, Florida"
195,3,0.379,"Kissimmee city, Florida"
196,3,0.8,"Lakeland city, Florida"
197,3,0.494,"Largo city, Florida"
198,1,0.901,"Lauderhill city, Florida"
199,1,0.892,"Lehigh Acres CDP, Florida"
200,3,0.462,"Melbourne city, Florida"
201,2,0.986,"Miami city, Florida"
202,2,1.0,"Miami Beach city, Florida"
203,1,0.986,"Miami Gardens city, Florida"
204,4,0.909,"Miramar city, Florida"
205,4,1.0,"North Port city, Florida"
206,5,0.869,"Ocala city, Florida"
207,2,1.0,"Orlando city, Florida"
208,4,1.0,"Palm Bay city, Florida"
209,4,0.99,"Palm Coast city, Florida"
210,4,0.931,"Pembroke Pines city, Florida"
211,0,0.879,"Plantation city, Florida"
212,5,0.619,"Pompano Beach city, Florida"
213,4,0.998,"Port Orange city, Florida"
214,4,1.0,"Port St. Lucie city, Florida"
215,4,0.916,"Riverview CDP, Florida"
216,2,0.847,"St. Petersburg city, Florida"
217,4,0.71,"Sanford city, Florida"
218,4,0.997,"Spring Hill CDP, Florida"
219,4,0.972,"Sunrise city, Florida"
220,5,0.992,"Tallahassee city, Florida"
221,4,0.936,"Tamarac city, Florida"
222,2,1.0,"Tampa city, Florida"
223,4,0.48,"Town 'n' Country CDP, Florida"
224,2,0.999,"West Palm Beach city, Florida"
225,5,1.0,"Albany city, Georgia"
226,5,0.771,"Athens-Clarke County unified government (balance), Georgia"
227,2,1.0,"Atlanta city, Georgia"
228,5,0.989,"Augusta-Richmond County consolidated government (balance), Georgia"
229,5,0.816,"Columbus city, Georgia"
230,4,0.648,"Mableton city, Georgia"
231,5,1.0,"Macon-Bibb County, Georgia"
232,0,0.773,"Sandy Springs city, Georgia"
233,5,1.0,"Savannah city, Georgia"
234,4,0.861,"South Fulton city, Georgia"
235,3,0.968,"Warner Robins city, Georgia"
236,2,1.0,"Urban Honolulu CDP, Hawaii"
237,2,0.86,"Boise City city, Idaho"
238,4,0.986,"Caldwell city, Idaho"
239,3,0.94,"Idaho Falls city, Idaho"
240,0,0.868,"Meridian city, Idaho"
241,4,0.939,"Nampa city, Idaho"
242,4,0.937,"Aurora city, Illinois"
243,3,0.935,"Bloomington city, Illinois"
244,4,0.945,"Bolingbrook village, Illinois"
245,2,0.934,"Champaign city, Illinois"
246,2,1.0,"Chicago city, Illinois"
247,1,1.0,"Cicero town, Illinois"
248,5,0.959,"Decatur city, Illinois"
249,4,1.0,"Elgin city, Illinois"
250,4,1.0,"Joliet city, Illinois"
251,0,1.0,"Naperville city, Illinois"
252,3,0.672,"Peoria city, Illinois"
253,5,0.946,"Rockford city, Illinois"
254,0,0.996,"Schaumburg village, Illinois"
255,4,0.712,"Skokie village, Illinois"
256,2,0.615,"Springfield city, Illinois"
257,1,0.976,"Waukegan city, Illinois"
258,5,0.822,"Bloomington city, Indiana"
259,0,1.0,"Carmel city, Indiana"
260,3,0.922,"Evansville city, Indiana"
261,3,1.0,"Fort Wayne city, Indiana"
262,4,0.776,"Greenwood city, Indiana"
263,3,0.92,"Hammond city, Indiana"
264,3,1.0,"Indianapolis city (balance), Indiana"
265,3,0.998,"Lafayette city, Indiana"
266,5,1.0,"Muncie city, Indiana"
267,5,0.848,"South Bend city, Indiana"
268,3,1.0,"Cedar Rapids city, Iowa"
269,3,1.0,"Davenport city, Iowa"
270,3,1.0,"Des Moines city, Iowa"
271,2,1.0,"Iowa City city, Iowa"
272,3,0.859,"Sioux City city, Iowa"
273,3,0.956,"Waterloo city, Iowa"
274,3,0.917,"Kansas City city, Kansas"
275,2,0.997,"Lawrence city, Kansas"
276,0,1.0,"Olathe city, Kansas"
277,0,1.0,"Overland Park city, Kansas"
278,3,1.0,"Topeka city, Kansas"
279,3,1.0,"Wichita city, Kansas"
280,5,0.592,"Bowling Green city, Kentucky"
281,2,0.995,"Lexington-Fayette urban county, Kentucky"
282,3,1.0,"Louisville/Jefferson County metro government (balance), Kentucky"
283,5,1.0,"Baton Rouge city, Louisiana"
284,5,0.987,"Lafayette city, Louisiana"
285,5,1.0,"Lake Charles city, Louisiana"
286,3,0.742,"Metairie CDP, Louisiana"
287,5,1.0,"New Orleans city, Louisiana"
288,5,1.0,"Shreveport city, Louisiana"
289,2,0.42,"Baltimore city, Maryland"
290,0,0.984,"Frederick city, Maryland"
291,0,0.99,"Gaithersburg city, Maryland"
292,4,0.882,"Glen Burnie CDP, Maryland"
293,0,1.0,"Rockville city, Maryland"
294,2,1.0,"Boston city, Massachusetts"
295,1,0.737,"Brockton city, Massachusetts"
296,1,0.913,"Fall River city, Massachusetts"
297,0,1.0,"Framingham city, Massachusetts"
298,1,1.0,"Lawrence city, Massachusetts"
299,1,0.991,"Lowell city, Massachusetts"
300,1,1.0,"Lynn city, Massachusetts"
301,0,1.0,"Malden city, Massachusetts"
302,5,0.811,"New Bedford city, Massachusetts"
303,0,1.0,"Quincy city, Massachusetts"
304,0,1.0,"Somerville city, Massachusetts"
305,5,0.986,"Springfield city, Massachusetts"
306,5,0.713,"Worcester city, Massachusetts"
307,5,0.869,"Dearborn city, Michigan"
308,5,1.0,"Detroit city, Michigan"
309,0,0.63,"Farmington Hills city, Michigan"
310,5,1.0,"Flint city, Michigan"
311,3,0.999,"Grand Rapids city, Michigan"
312,3,0.876,"Kalamazoo city, Michigan"
313,3,0.706,"Lansing city, Michigan"
314,4,0.988,"Livonia city, Michigan"
315,3,0.963,"Southfield city, Michigan"
316,4,0.853,"Sterling Heights city, Michigan"
317,0,1.0,"Troy city, Michigan"
318,1,0.522,"Warren city, Michigan"
319,3,1.0,"Westland city, Michigan"
320,4,0.839,"Wyoming city, Michigan"
321,0,0.74,"Bloomington city, Minnesota"
322,3,0.854,"Duluth city, Minnesota"
323,2,1.0,"Minneapolis city, Minnesota"
324,0,0.96,"Rochester city, Minnesota"
325,3,1.0,"St. Cloud city, Minnesota"
326,3,0.496,"St. Paul city, Minnesota"
327,5,1.0,"Gulfport city, Mississippi"
328,5,1.0,"Jackson city, Mississippi"
329,2,0.994,"Columbia city, Missouri"
330,3,0.799,"Independence city, Missouri"
331,3,0.996,"Kansas City city, Missouri"
332,0,0.659,"Lee's Summit city, Missouri"
333,4,0.635,"O'Fallon city, Missouri"
334,3,0.544,"St. Charles city, Missouri"
335,3,1.0,"St. Joseph city, Missouri"
336,5,0.999,"St. Louis city, Missouri"
337,3,1.0,"Springfield city, Missouri"
338,3,0.965,"Billings city, Montana"
339,2,0.809,"Missoula city, Montana"
340,3,0.999,"Lincoln city, Nebraska"
341,3,1.0,"Omaha city, Nebraska"
342,4,0.731,"Enterprise CDP, Nevada"
343,4,0.999,"Henderson city, Nevada"
344,3,0.998,"Las Vegas city, Nevada"
345,4,0.906,"North Las Vegas city, Nevada"
346,5,0.959,"Paradise CDP, Nevada"
347,2,0.99,"Reno city, Nevada"
348,4,0.999,"Sparks city, Nevada"
349,4,0.586,"Spring Valley CDP, Nevada"
350,1,0.984,"Sunrise Manor CDP, Nevada"
351,4,0.655,"Manchester city, New Hampshire"
352,0,0.704,"Nashua city, New Hampshire"
353,3,0.548,"Bayonne city, New Jersey"
354,5,0.975,"Camden city, New Jersey"
355,4,0.726,"Clifton city, New Jersey"
356,3,0.729,"East Orange city, New Jersey"
357,1,0.999,"Elizabeth city, New Jersey"
358,2,1.0,"Jersey City city, New Jersey"
359,5,1.0,"Newark city, New Jersey"
360,1,0.999,"Passaic city, New Jersey"
361,1,1.0,"Paterson city, New Jersey"
362,4,0.787,"Toms River CDP, New Jersey"
363,1,1.0,"Trenton city, New Jersey"
364,1,0.99,"Union City city, New Jersey"
365,3,1.0,"Albuquerque city, New Mexico"
366,3,0.987,"Las Cruces city, New Mexico"
367,4,1.0,"Rio Rancho city, New Mexico"
368,2,0.559,"Santa Fe city, New Mexico"
369,2,0.775,"Albany city, New York"
370,5,1.0,"Buffalo city, New York"
371,3,0.797,"Cheektowaga CDP, New York"
372,2,0.596,"Mount Vernon city, New York"
373,2,0.786,"New Rochelle city, New York"
374,2,1.0,"New York city, New York"
375,5,1.0,"Rochester city, New York"
376,3,0.474,"Schenectady city, New York"
377,5,1.0,"Syracuse city, New York"
378,1,0.674,"Yonkers city, New York"
379,5,0.649,"Asheville city, North Carolina"
380,2,1.0,"Charlotte city, North Carolina"
381,0,0.52,"Concord city, North Carolina"
382,2,0.92,"Durham city, North Carolina"
383,3,0.865,"Fayetteville city, North Carolina"
384,5,0.854,"Gastonia city, North Carolina"
385,3,0.86,"Greensboro city, North Carolina"
386,5,0.941,"Greenville city, North Carolina"
387,3,0.994,"High Point city, North Carolina"
388,3,0.733,"Jacksonville city, North Carolina"
389,2,1.0,"Raleigh city, North Carolina"
390,2,1.0,"Wilmington city, North Carolina"
391,2,0.875,"Winston-Salem city, North Carolina"
392,3,1.0,"Bismarck city, North Dakota"
393,3,0.829,"Fargo city, North Dakota"
394,5,0.998,"Akron city, Ohio"
395,5,0.984,"Canton city, Ohio"
396,5,1.0,"Cincinnati city, Ohio"
397,5,1.0,"Cleveland city, Ohio"
398,3,1.0,"Columbus city, Ohio"
399,5,1.0,"Dayton city, Ohio"
400,3,0.635,"Lorain city, Ohio"
401,4,0.639,"Parma city, Ohio"
402,5,1.0,"Toledo city, Ohio"
403,4,0.998,"Broken Arrow city, Oklahoma"
404,0,0.673,"Edmond city, Oklahoma"
405,5,0.52,"Lawton city, Oklahoma"
406,3,0.996,"Norman city, Oklahoma"
407,3,1.0,"Oklahoma City city, Oklahoma"
408,3,0.972,"Tulsa city, Oklahoma"
409,0,0.852,"Beaverton city, Oregon"
410,2,0.968,"Eugene city, Oregon"
411,4,0.523,"Gresham city, Oregon"
412,4,0.718,"Hillsboro city, Oregon"
413,3,0.991,"Medford city, Oregon"
414,2,1.0,"Portland city, Oregon"
415,3,0.59,"Salem city, Oregon"
416,5,0.753,"Allentown city, Pennsylvania"
417,3,0.934,"Bethlehem city, Pennsylvania"
418,5,0.775,"Erie city, Pennsylvania"
419,2,0.988,"Philadelphia city, Pennsylvania"
420,2,0.756,"Pittsburgh city, Pennsylvania"
421,5,0.94,"Reading city, Pennsylvania"
422,5,1.0,"Scranton city, Pennsylvania"
423,3,0.785,"Cranston city, Rhode Island"
424,3,0.998,"Pawtucket city, Rhode Island"
425,5,1.0,"Providence city, Rhode Island"
426,4,0.959,"Warwick city, Rhode Island"
427,5,0.719,"Columbia city, South Carolina"
428,2,0.962,"Greenville city, South Carolina"
429,3,0.999,"North Charleston city, South Carolina"
430,3,0.79,"Rock Hill city, South Carolina"
431,3,0.869,"Rapid City city, South Dakota"
432,3,0.999,"Sioux Falls city, South Dakota"
433,5,0.984,"Chattanooga city, Tennessee"
434,3,0.999,"Clarksville city, Tennessee"
435,3,0.914,"Jackson city, Tennessee"
436,3,0.955,"Johnson City city, Tennessee"
437,2,0.739,"Knoxville city, Tennessee"
438,5,1.0,"Memphis city, Tennessee"
439,0,0.792,"Murfreesboro city, Tennessee"
440,2,1.0,"Nashville-Davidson metropolitan government (balance), Tennessee"
441,3,0.819,"Abilene city, Texas"
442,3,1.0,"Amarillo city, Texas"
443,3,0.887,"Arlington city, Texas"
444,2,1.0,"Austin city, Texas"
445,3,0.601,"Baytown city, Texas"
446,5,0.947,"Beaumont city, Texas"
447,3,0.974,"Brownsville city, Texas"
448,3,0.869,"Bryan city, Texas"
449,0,0.793,"Carrollton city, Texas"
450,0,1.0,"Cedar Park city, Texas"
451,5,0.935,"College Station city, Texas"
452,3,0.992,"Conroe city, Texas"
453,3,1.0,"Corpus Christi city, Texas"
454,2,1.0,"Dallas city, Texas"
455,4,0.611,"Denton city, Texas"
456,3,0.97,"Edinburg city, Texas"
457,3,0.995,"El Paso city, Texas"
458,3,0.955,"Fort Worth city, Texas"
459,0,1.0,"Frisco city, Texas"
460,1,0.993,"Garland city, Texas"
461,4,0.991,"Grand Prairie city, Texas"
462,5,1.0,"Harlingen city, Texas"
463,5,1.0,"Houston city, Texas"
464,2,0.974,"Irving city, Texas"
465,3,0.653,"Killeen city, Texas"
466,1,0.903,"Laredo city, Texas"
467,0,0.564,"League City city, Texas"
468,0,0.83,"Lewisville city, Texas"
469,3,0.926,"Longview city, Texas"
470,3,0.655,"Lubbock city, Texas"
471,5,1.0,"McAllen city, Texas"
472,0,1.0,"McKinney city, Texas"
473,1,0.609,"Mesquite city, Texas"
474,3,0.857,"Midland city, Texas"
475,5,0.779,"Mission city, Texas"
476,4,0.931,"Missouri City city, Texas"
477,4,0.94,"New Braunfels city, Texas"
478,0,0.723,"North Richland Hills city, Texas"
479,3,0.969,"Odessa city, Texas"
480,1,0.772,"Pasadena city, Texas"
481,0,1.0,"Pearland city, Texas"
482,1,0.531,"Pharr city, Texas"
483,0,1.0,"Plano city, Texas"
484,0,0.999,"Round Rock city, Texas"
485,3,1.0,"San Angelo city, Texas"
486,3,0.944,"San Antonio city, Texas"
487,0,0.853,"Sugar Land city, Texas"
488,3,0.99,"Temple city, Texas"
489,0,1.0,"The Woodlands CDP, Texas"
490,3,0.831,"Tyler city, Texas"
491,3,0.997,"Victoria city, Texas"
492,5,0.847,"Waco city, Texas"
493,3,0.942,"Wichita Falls city, Texas"
494,3,0.972,"Ogden city, Utah"
495,2,0.66,"Orem city, Utah"
496,2,0.942,"Provo city, Utah"
497,3,0.517,"St. George city, Utah"
498,2,1.0,"Salt Lake City city, Utah"
499,4,0.918,"West Jordan city, Utah"
500,4,1.0,"West Valley City city, Utah"
501,0,1.0,"Alexandria city, Virginia"
502,0,1.0,"Arlington CDP, Virginia"
503,4,1.0,"Chesapeake city, Virginia"
504,3,0.984,"Hampton city, Virginia"
505,3,0.52,"Lynchburg city, Virginia"
506,3,0.99,"Newport News city, Virginia"
507,2,0.497,"Norfolk city, Virginia"
508,3,0.995,"Portsmouth city, Virginia"
509,2,1.0,"Richmond city, Virginia"
510,3,0.767,"Roanoke city, Virginia"
511,4,1.0,"Suffolk city, Virginia"
512,4,0.891,"Virginia Beach city, Virginia"
513,4,0.565,"Auburn city, Washington"
514,0,1.0,"Bellevue city, Washington"
515,2,1.0,"Bellingham city, Washington"
516,3,0.924,"Everett city, Washington"
517,4,0.9,"Federal Way city, Washington"
518,3,0.867,"Kennewick city, Washington"
519,4,0.874,"Kent city, Washington"
520,4,1.0,"Marysville city, Washington"
521,3,0.501,"Pasco city, Washington"
522,0,1.0,"Redmond city, Washington"
523,0,0.984,"Renton city, Washington"
524,0,1.0,"Seattle city, Washington"
525,0,0.619,"Shoreline city, Washington"
526,3,0.982,"Spokane city, Washington"
527,4,0.78,"Spokane Valley city, Washington"
528,4,0.985,"Tacoma city, Washington"
529,4,0.991,"Vancouver city, Washington"
530,3,0.931,"Yakima city, Washington"
531,3,1.0,"Green Bay city, Wisconsin"
532,3,0.582,"Janesville city, Wisconsin"
533,4,0.746,"Kenosha city, Wisconsin"
534,2,0.994,"Madison city, Wisconsin"
535,5,0.972,"Milwaukee city, Wisconsin"
536,3,1.0,"Oshkosh city, Wisconsin"
537,3,0.965,"Racine city, Wisconsin"
538,4,0.7,"Waukesha city, Wisconsin"
539,4,0.659,"Cheyenne city, Wyoming"
